CD_CONTRATO_VENDA,CD_PLANO,DT_SUSPENSAO,DT_EXCLUSAO,FG_FATURA_INTERNACAO,CD_PESSOA_EMPRESA,CD_UNIMED,DT_INI_VIGENCIA,CD_TAB_PRECO,CD_CATEG,FG_EXIBE_PESQ_MANUAL,FG_BENEF_CARTAO_UNICO,FG_ENVIA_DADOS_ANS,TP_ACOMOD_INTERN_PADRAO,DT_ADAPTACAO,FG_PLAC,CD_CONTRATANTE_AGRUPADOR,NM_CONTRATANTE_AGRUPADOR,DS_CONVENIO,DS_MOTIVO_SUSP_UN,IND_CO_PARTICIPACAO,TP_REMISSAO,ID_ORIGEM
1647927160114001,1647927C3,,,N,427698,164,15/07/2003,4682,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7395
1647927161640001,1647927C8,,,N,428170,164,25/07/2008,4687,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7420
1647927170125001,1647927D3,,,N,428232,164,16/07/2003,4688,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7431
1647928160141001,1647928C3,,,N,492217,164,14/08/2003,4698,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7455
1647928170446001,1647928D4,,,N,428367,164,05/08/2004,4704,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7474
1647929170458001,1647929D4,,,N,428369,164,01/09/2004,4720,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7508
1647930170185001,1647930D3,,,N,428256,164,09/10/2003,4732,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7539
1647931170195001,1647931D3,,,N,428261,164,03/11/2003,4744,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7573
1647932160232001,1647932C3,,,N,427747,164,29/12/2003,4750,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7597
1647508020468001,7501A7512ENF,,,N,490807,164,01/08/1997,6995,,S,S,S,02,,N,1647501,PIF,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,8334
1646134003,1646134S,,,N,426289,164,01/01/1980,5608,,S,S,S,01,,N,6134,MEDCOOP/FUNCION.,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,9252
1646134007,1646134Y,,,N,426289,164,01/01/1980,5612,,S,S,S,02,,N,6134,MEDCOOP/FUNCION.,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,9252
1642337001,1642337C8,,,N,492753,164,05/09/2008,5640,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10290
1647930161713001,1647930C8,,,N,427998,164,16/10/2008,5638,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10334
1642372001,455804079,,,N,520937,164,26/11/2008,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10442
1642341001,455753071,,,N,523327,164,05/12/2008,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10457
1643001000012001,1643001D8,,,N,440446,164,10/10/2008,1420,,S,S,S,01,,N,1643001,ADESAO NAO PATROC.,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10475
1647922161805001,1647921EN,,,N,529250,164,05/02/2009,5662,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10514
1647922171735001,1647921AP,,,N,486622,164,03/02/2009,5661,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10527
1642365001,455753071,,,N,532105,164,18/03/2009,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10557
1642395001,455804079,,,N,429117,164,01/04/2009,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10593
1647924161872001,1647921EN,,,N,527393,164,18/04/2009,5662,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10610
1642402001,455753071,,,N,536288,164,13/05/2009,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10643
1642414001,455804079,,,N,538042,164,19/06/2009,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10678
1642419001,455804079,,,N,539215,164,07/07/2009,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10698
1642407001,455753071,,,N,427635,164,24/07/2009,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10718
1642416001,455753071,,,N,755408,164,14/08/2009,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10757
1647959191994001,1647951AM,,,N,542653,164,01/09/2009,5663,,S,S,S,00,,N,1647951,AMBULAT CO-PARTIC,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10772
1647930162058001,1647921EN,,,N,480813,164,18/10/2009,5662,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10836
1647926168472001,442759039,,,N,721787,164,04/06/2018,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17310
1647926168496001,442759039,,,N,479547,164,15/06/2018,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17334
1647926168510001,442759039,,,N,722675,164,20/06/2018,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17350
1647927178532001,442760032,,,N,491492,164,01/07/2018,6797,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17373
1647927168540001,442759039,,,N,620256,164,01/07/2018,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17383
1643211001,455753071,,,N,541743,164,06/07/2018,10896,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17395
1647927178553001,442760032,,,N,480775,164,02/07/2018,6797,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17397
1647927178567001,442760032,,,N,677987,164,06/07/2018,6797,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17411
1647927168585001,442759039,,,N,479962,164,13/07/2018,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17430
1647927168592001,442759039,,,N,437664,164,17/07/2018,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17437
1647927178586001,442760032,,,N,430343,164,11/07/2018,6797,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17448
1647927168608001,442759039,,,N,724244,164,20/07/2018,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17458
1647928168622001,442759039,,,N,724446,164,01/08/2018,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17469
1647928178627001,442760032,,,N,490182,164,01/08/2018,6797,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17475
1647928168643001,442759039,,,N,724742,164,06/08/2018,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17493
1647928168657001,442759039,,,N,724988,164,13/08/2018,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17510
1647928168673001,442759039,,,N,725325,164,20/08/2018,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17527
1647928168682001,442759039,,,N,725389,164,22/08/2018,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17536
1647929178687001,442760032,,,N,490396,164,03/09/2018,6797,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17541
1647929178702001,442760032,,,N,571489,164,01/09/2018,6797,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17565
1647929178719001,442760032,,,N,726243,164,10/09/2018,6797,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17584
1647929168734001,442759039,,,N,726352,164,14/09/2018,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17599
1647929168742001,442759039,,,N,567816,164,18/09/2018,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17607
1647929168753001,442759039,,,N,490722,164,20/09/2018,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17619
1647930178770001,442760032,,,N,575051,164,01/10/2018,6797,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17638
1647930168788001,442759039,,,N,727695,164,15/10/2018,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17657
1647930168797001,442759039,,,N,727855,164,16/10/2018,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17668
1647930178805001,442760032,,,N,728193,164,20/10/2018,6797,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17677
1647931178814001,442760032,,,N,441197,164,01/11/2018,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17687
1647931178821001,442760032,,,N,600739,164,01/11/2018,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17696
1643242001,455753071,,,N,728548,164,01/11/1980,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17705
1643244001,455753071,,,N,728853,164,15/11/2018,11120,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17723
1647931168849001,442759039,,,N,441554,164,10/11/2018,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17728
1647932178870001,442760032,,,N,493303,164,10/12/2018,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17754
1647932168878001,442759039,,,N,729955,164,13/12/2018,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17763
1647932168882001,442759039,,,N,427582,164,14/12/2018,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17768
1647932168888001,442759039,,,N,730112,164,18/12/2018,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17774
1647932168896001,442759039,,,N,663751,164,20/12/2018,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17786
1647921168907001,442759039,,,N,730696,164,01/01/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17797
1642430001,455753071,,,N,547609,164,23/11/2009,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10886
1647932172121001,1647921AP,,,N,432382,164,15/12/2009,5661,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10928
1647922162152001,1647921EN,,,N,449066,164,01/02/2010,5662,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10960
1647923172204001,1647921AP,,,N,555123,164,16/03/2010,5661,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11021
1647924162228001,1647921EN,,,N,480613,164,01/04/2010,5662,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11046
1647925162277001,1647921EN10,,,N,499660,164,10/05/2010,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11099
1647925162291001,1647925C10,,,N,426621,164,19/05/2010,6206,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11115
1647926162326001,1647921EN10,,,N,445236,164,18/06/2010,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11151
1647928162394001,1647921EN10,,,N,461564,164,12/08/2010,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11224
1647929172435001,1647921AP10,,,N,470938,164,01/09/2010,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11272
1647929162471001,1647921EN10,,,N,427495,164,22/09/2010,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11305
1647931162520001,1647921EN10,,,N,566980,164,01/11/2010,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11365
1647931162529001,1647921EN10,,,N,567184,164,06/11/2010,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11375
1642467001,455804079,,,N,569066,164,01/12/2010,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11431
1647932172593001,1647921AP10,,,N,569713,164,15/12/2010,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11446
1647932162608001,1647921EN10,,,N,452816,164,21/12/2010,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11460
1647921162640001,1647921EN10,,,N,571218,164,17/01/2011,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11502
1647921172654001,1647921AP10,,,N,571447,164,24/01/2011,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11517
1642478001,455804079,,,N,571655,164,25/01/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11533
1647922162672001,1647921EN10,,,N,571718,164,02/02/2011,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11541
1642483001,455804079,,,N,571960,164,09/02/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11560
1642488001,455804079,,,N,572709,164,22/02/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11578
1642492001,455753071,,,N,573080,164,01/03/2011,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11596
1647923172727001,1647921AP10,,,N,573382,164,03/03/2011,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11608
1642499001,455753071,,,N,573542,164,04/03/2011,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11619
1647923162751001,1647921EN10,,,N,547088,164,28/03/2011,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11642
1647924162771001,1647921EN10,,,N,574649,164,05/04/2011,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11665
1642322001,455804079,,,N,575205,164,13/04/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11680
1647925172805001,1647921AP10,,,N,485978,164,01/05/2011,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11698
1647925172814001,1647921AP10,,,N,576081,164,04/05/2011,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11716
1647925172827001,1647921AP10,,,N,576565,164,12/05/2011,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11730
1647925172832001,1647921AP10,,,N,576701,164,16/05/2011,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11739
1642384001,455804079,,,N,576973,164,23/05/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11749
1647926162843001,1647921EN10,,,N,577131,164,01/06/2011,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11761
1647926162859001,1647921EN10,,,N,577387,164,01/06/2011,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11776
1642392001,455753071,,,N,429287,164,08/06/2011,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11798
1642205001,455804079,,,N,578224,164,16/06/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11812
1647927172906001,1647921APCF2,,,N,578694,164,01/07/2011,6734,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11841
1647927162921001,1647921EN10,,,N,578853,164,04/07/2011,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11854
1647921168916001,442759039,,,N,730745,164,03/01/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17806
1643253001,455804079,,,N,730787,164,02/01/2019,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17812
1643256001,455753071,,,N,731143,164,11/01/2019,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17818
1647921178937001,442760032,,,N,731475,164,18/01/2019,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17834
1647921178947001,442760032,,,N,731692,164,23/01/2019,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17844
1647921178956001,442760032,,,N,449929,164,25/01/2019,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17853
1647922168965001,442759039,,,N,732178,164,01/02/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17862
1647922168977001,442759039,,,N,618773,164,08/02/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17874
1647922168986001,442759039,,,N,627700,164,11/02/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17883
1647922169000001,442759039,,,N,709283,164,17/02/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17897
1647922179012001,442760032,,,N,733310,164,27/02/2019,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17909
1647923169016001,442759039,,,N,448142,164,01/03/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17917
1647923169041001,442759039,,,N,734041,164,08/03/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17941
1647923169056001,442759039,,,N,718809,164,22/03/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17958
1647923169075001,442759039,,,N,474505,164,21/03/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17977
1647924169083001,442759039,,,N,735871,164,01/04/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17985
1647924179095001,442760032,,,N,639769,164,05/04/2019,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17997
1647924179105001,442760032,,,N,736317,164,10/04/2019,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18011
1647924169118001,442759039,,,N,464440,164,09/04/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18021
1647924179122001,442760032,,,N,736802,164,09/04/2019,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18026
1647924169141001,442759039,,,N,445346,164,18/04/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18051
1647925169160001,442759039,,,N,737707,164,01/05/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18071
