CD_TAB_PRECO;NM_TAB_PRECO;TP_TAB_PRECO;ID_ORIGEM
20000000099;99 - MED: TNUMM PF + 19%, BRASINDICE PF +19% /DIETAS LPM + 50% EQUIPOS /MAT UNIMED;2;
30011000015;NUCLEARMED - NENHUM;3;
30014800195;CLINICA IAD LTDA UD.148 - NENHUM;3;
30001017885;DRA. BEATRIZ SERAFIM - UD. 198 - NENHUM;3;
30000015196;DRA. CAROLINA PONZI - UD. 227 - NENHUM;3;
30000111273;REAB. ESP. ALECIO - UD 227 - NENHUM;3;
1064;TABELA ESTADUAL - CASEMBRAPA;1;
1065;TABELA NACIONAL - CASEMBRAPA;1;
20000000124;MED:TNUMM PF +20% CONTRASTES: BRASÍNDICE PF DIETAS LPM +50% EQUIPOS LPM +21,43% MAT: PREÇO UNIMED;2;
30000118300;CENTRO ONCO ALTO VALE - UD 300 - NENHUM;3;
30004000062;HOSP. SÃO MARCOS - UD 198 - NENHUM;3;
30004000063;HOSP. DOM JOAQUIM - UD 198 - NENHUM;3;
30000017270;ROBERTO COSWIG FISS - UD 634 - NENHUM;3;
30080242315;GABRIEL M. Q. RIBEIRO - UD 242 - NENHUM;3;
30080242551;GUSTAVO R. GASTAL - UD 242 - NENHUM;3;
30080242580;MMW SERV. MED. LTDA - UD 242 - NENHUM;3;
30080242661;PEDRO A P OLIVEIRA - UD 242 - NENHUM;3;
30080242662;MATEUS ROCHA CARDOSO - UD 242 - NENHUM;3;
30080242665;FERNANDA GIRARDI - UD 242 - NENHUM;3;
30080242667;LUCIANA AROUCA - UD 242 - NENHUM;3;
30080242669;BRUNA MARCOLLA -UD 242 - NENHUM;3;
30080242317;ANDREA L. S. VENANCIO - UD 242 - NENHUM;3;
30080242664;ANDRESSA GUSBERTI - UD 242 - NENHUM;3;
30080242670;FABIO PEREIRA LAGE - UD 242 - NENHUM;3;
30080242671;LUCIANA AROUCA - UD - 242 - NENHUM;3;
20000000129;129 - MED: CMED +18% OU BRASÍNDICE/CONTRASTES: BRASÍNDICE PF/DIETAS: LPM +50%/MAT: PREÇO UNIMED;2;
30000006659;DRA. LETICIA COLVARA - UD 026 - NENHUM;3;
30000006681;DRA. BRUNA MARCOLLA - UD 026 - NENHUM;3;
30026459621;DRA. DIRLENE T BERRI - UD 026 - NENHUM;3;
30000021003;LAB. SANTA FÉ - UD 628 - NENHUM;3;
30000006711;RIALE SERVICOS MEDICOS-UD 026 - NENHUM;3;
30000006655;LUCAS ANTONIO GUSATO UD-026 - NENHUM;3;
20000000131;131 - MED: CMED OU BRASÍNDICE +18%/DIETAS E CONTRASTES: BRASÍNDICE PF/MAT: PREÇO UNIMED;2;
20000000132;132 - MED: CMED OU BRASÍNDICE +19% / DIETAS: LPM +50% / MAT: PREÇO COTAÇÃO;2;
20000000133;133 - MED: CMED OU BRASÍNDICE + 20% / MAT: PREÇO UNIMED;2;
20000000134;134 - MED: CMED OU BRASÍNDICE + 20%/ DIETAS: LPM + 50% / MAT: PREÇO UNIMED;2;
20000000135;135 - MED: CMED OU BRASÍNDICE +20%/DIETAS: LPM +50%/CONTRASTES: BRASÍNDICE PF/MAT;2;
20000000136;136 - MED: CMED OU BRASÍNDICE + 20%/DIETAS: LPM +50%/CONTRASTES: BRASÍNDICE PF/MAT: SIMPRO;2;
20000000137;137 - MED: CMED OU BRASÍNDICE + 18% / DIETAS: LPM + 50% / MAT: PREÇO UNIMED;2;
20000000138;138 - MED: CMED + 18% / MAT: PREÇO UNIMED;2;
20000000139;139 - MED: BRASÍNDICE PMC - 15% OU BRASÍNDICE PF + 21,43% / MAT: SIMPRO + 21,43%;2;
20000000140;140 - MED: BRASÍNDICE PF + 15% / MAT: PREÇO UNIMED;2;
20000000141;141 - MED: BRASÍNDICE + 18% / MAT: PREÇO UNIMED;2;
20000000142;142 - MED: BRASÍNDICE + 20% / MAT: PREÇO UNIMED;2;
20000000143;143 - MED: BRASÍNDICE PF + 21,43% / MAT: PREÇO UNIMED;2;
30000300119;ULTRACLINICK UD300 - NENHUM;3;
30000006653;RAFAELA LUDVIG LEHMKUHL UD26 - NENHUM;3;
30000006656;CINTIA PROLO UD26 - NENHUM;3;
30000006682;HERCULES MOREIRA LIMA UD26 - NENHUM;3;
30022025683;JOÃO P V V PEREIRA CUNHA UD220 - NENHUM;3;
30000500128;SANTA LUZIA INGLESES-UD 025 - NENHUM;3;
30000500130;SANTA LUZIA KOBRASOL-UD 025 - NENHUM;3;
30000500136;SANTA LUZIA PALHOÇA-UD 025 - NENHUM;3;
30000500137;SANTA LUZIA TIJUCAS-UD 025 - NENHUM;3;
30000500138;SNTA LUZIA SOS CARDIO-UD 025 - NENHUM;3;
40000040841;HOSPITAL SÃO PEDRO - UD 627 - CILINDRO;3;
30027050367;OPHTALMUS - UD 027 - NENHUM;3;
30000017250;MICHEL MENTGES - UD 634 - NENHUM;3;
30000025461;MARIANA ISIS - UD 331 - NENHUM;3;
30080242650;MUNIQUE KURTZ MELLO - UD 242 - NENHUM;3;
6340505;EXCEÇAO PREST - NAC (HOSPITAL 40838);1;
6340522;EXCEÇAO PREST - EST/FUND (HOSPITAL 40838);1;
30000050307;CENTRO ONCO SAINT HILL-UD 332 - NENHUM;3;
30000300900;UGF UNIDADE CENTRO-UD 025 - NENHUM;3;
30014800203;SC GASTROCLINICA - UD 148 - NENHUM;3;
1066;TABELA JBS - 2019;1;
30000030096;DERMACENTER - UD 300 - NENHUM;3;
30014000001;HOSP UNIMED VALE DO CAI-UD 047 - NENHUM;3;
30014800178;MARCOS ALENCAR - UD 148 - NENHUM;3;
30000050277;FT SERVIÇOS MEDICOS - UD 332 - NENHUM;3;
30000125300;LL SERVIÇOS MÉDICOS - UD 300 - NENHUM;3;
30000000821;CLINICA BAZZANEZE - UD 207 - NENHUM;3;
30001016498;MARIANA R. F. RIBEIRO-UD 198 - NENHUM;3;
30002620172;ECOMAX MATRIZ UD.26 - NENHUM;3;
30022001111;HORACIO OLIVEIRA FILHO UD.220 - NENHUM;3;
30022002502;MANOEL BARCELO DA ROSA UD.220 - NENHUM;3;
30022003386;EDISON PARIZZI UD.220 - NENHUM;3;
30022003728;GILBERTO SCOPEL UD.220 - NENHUM;3;
30022003729;ANALETE ZAGO SCOPEL UD.220 - NENHUM;3;
30022003929;ALCEU FERNANDES FILHO UD.220 - NENHUM;3;
30022006300;JOSE ANGELO MUNIZ UD.220 - NENHUM;3;
30022006506;HAMILTON SANTOS CE UD.220 - NENHUM;3;
30022007218;SERGIO MACHADO SANTOS UD.220 - NENHUM;3;
30000207010;DR FRANCISCO MARQUES - NENHUM;3;
30002423018;NUCLEO OTORRINO AVANÇADA - 242 - NENHUM;3;
40003006008;SOC HOSP COMU ANNEGRET NEITZKE - CILINDRO;3;
30000251120;CLIN APARELHO DIGESTIVO FIL-25 - NENHUM;3;
30000270061;ONCODERME - UD 27 - NENHUM;3;
30000270062;CLIN DERMATO SWX - UD 27 - NENHUM;3;
30000270063;INSTITUTO MED MALIA - UD 27 - NENHUM;3;
30000627003;HOSP LINDOIA - 627 - NENHUM;3;
40000627003;HOSP LINDOIA - 627 - CILINDRO;3;
20000000069;69 - MEDICAMENTOS: PF + 20% ICMS 18%/ MATERIAIS: SIMPRO PF - INTERCAMBIO NACIONAL;2;
30002620218;CLINICA BUENO - UD 26 - NENHUM;3;
30000020980;ANTELO LAB CLINICO -  634 - NENHUM;3;
30000220033;HOS. BERMIRO SAGGIORA UD.220 - NENHUM;3;
30002620745;CLINICA DE COLOPROCTOLOGIA DRA - NENHUM;3;
30002620981;CLINICA CAMPANELLA - NENHUM;3;
30024204856;LEILA KOBARG CERCAL - NENHUM;3;
30014800151;LAB RODRIGO DOS PASSOS - 335 - NENHUM;3;
50000000144;CENTRO MÉDICO UD TUBARÃO - 221 - CENTRAL;3;
30080242478;ANDRE ISOLANI - UD 242 - NENHUM;3;
30080242493;RODRIGO BECKER - UD 242 - NENHUM;3;
30014800043;ASSOC BENEF HOSP GUARUJA SUL - NENHUM;3;
40014800019;HOSP SANTA CASA RURAL - CILINDRO;3;
40014800046;ASSOC BENEFICENTE HOSP DE CEDR - CILINDRO;3;
30000020999;LAB ANAL CLIN MORI - UD 627 - NENHUM;3;
30080242361;DR. MARCELO ZALLI - UD 242 - NENHUM;3;
30080242363;DR. VICTO CUBAS - UD 242 - NENHUM;3;
30080242560;CENTRO MEDICO MADRI - UD 242 - NENHUM;3;
40022090005;SOC BENEF HOSTIN - UD 220 - CILINDRO;3;
40022090008;HOSP N S GRACAS - UD 220 - CILINDRO;3;
40022090011;ASS BENEF B CAVALHEIRO UD220 - CILINDRO;3;
40022090016;SEC ESTADO DA SAUDE - UD 220 - CILINDRO;3;
40022090972;ASS FRANC S J DE URUBICI UD220 - CILINDRO;3;
40022091033;HOSP CLIN B SAGGIORATTO-UD 220 - CILINDRO;3;
30002076849;CARLOS A DE S SAMPAIO -UD 207 - NENHUM;3;
20000000078;78 - MED: TNUMM PF + 20%, SE NÃO HOUVER, BRASÍNDICE PF + 20% / DIETAS: LPM + 50% / MAT: PREÇO UNIMED;2;
1057;TABELA - JBS SA - CONTRATO VD;1;
20000000083;83 - MED: BRASÍNDICE PF - 18% / MAT: PREÇO UNIMED;2;
30000300061;SERV INTEGR DE CARDIOLOGIAUD25 - NENHUM;3;
6340214;EXCEÇÃO PREST AMIGO 40836;1;
30014800193;LAB PALMA SOLA - UD 148 - NENHUM;3;
20000000105;105 - MED:TNUMM PF + 19% DIETAS LPM + 50% CONTRASTE BRASÍNDICE/MAT: EQUIPOS LPM PREÇO UNIMED;2;
30000040023;HOSPITAL SAINT HILL - UD 332 - NENHUM;3;
30022098083;DR.DECIO R. DERMATO - UD. 220 - NENHUM;3;
30000001069;CDIP SUL-CLINICA DE DIAG POR - NENHUM;3;
20000000117;117 - MED: TNUMM PF + 20% / DIETAS LPM + 50% EQUIPOS + 21,43% / MAT: PREÇO UNIMED;2;
20000000118;118 - MED: TNUMM PF + 20%/DIETAS E EQUIPOS: LPM 50%/ CONTRASTES: BRASÍNDICE PF/ MAT: SIMPRO;2;
20000000119;119 - MED:TNUMM PF + 19%/ CONTRASTES: BRASÍNDICE PF / EQUIPOS: LPM 21,43% / MAT: COTAÇÃO 21,43;2;
30014800075;LABORATORIO HEBERLE - NENHUM;3;
20000000125;125 - MED: CMED+19% OU BRASÍNDICE/DIETAS: LPM+50%/CONTRASTE BRASÍNDICE PF/MAT: PREÇO UNIMED;2;
30000300898;UD GRANDE FLORIPA - UD 025 - NENHUM;3;
20000000126;126 - TABELA RECURSOS PRÓPRIOS (VIGENTE);2;
20000000127;127 - MED: CMED +20% OU BRASÍNDICE/DIETAS E CONTRASTES: BRASÍNDICE PF/MAT: PREÇO UNIMED;2;
20000000128;128 - MED: CMED + 18% OU BRASÍNDICE / CONTRASTES: BRASÍNDICE PF / MAT: PREÇO UNIMED;2;
30000051163;PORTO GASTRO - UD 618 - NENHUM;3;
30080242500;RODRIGO SCHUEDA - UD 242 - NENHUM;3;
30080242501;JAU NOE GAYA FILHO - UD 242 - NENHUM;3;
30080242527;ANTONIO HOLANDA - UD 242 - NENHUM;3;
30080242633;AUGUSTO T. C. FILHO - UD 242 - NENHUM;3;
20000000146;146 - MED:CMED OU BRASÍNDICE PF+ 15% /CONTRASTES: BRASÍNDICE PF / MATERIAL:PREÇO UNIMD COTAÇÃO;2;
20000000147;147 - CMED PF + 18%/CONTRASTES: BRASINDICE PF/ MATERIAIS: PREÇO COTAÇÃO UNIMED;2;
20000000148;148 -MED:CEMED PF + 19% OU BRASÍNDICE PF+ 19%/ CONTRASTES: BRASÍNDICE PF/ MATERIAIS: PREÇO COTAÇÃO;2;
30000300892;SONITEC - UD 025 - NENHUM;3;
20000000149;149 - MED:CMED OU BRASÍNDICE + 20%/DIETAS E EQUIPOS: LPM +50%/CONTRASTES: BRASÍNDICE PF/MAT: COTAÇÃO;2;
20000000150;150 - MED: CMED OU BRASÍNDICE PF+ 20%/ CONTRASTES: BRASÍNDICE PF/ MATERIAIS: PREÇO COTAÇÃO UNIMED;2;
20000000151;151 - CMED OU BRASÍNDICE PF+ 20%/ CONTRASTES: BRASÍNDICE PF/MATERIAL: SIMPRO;2;
30022009701;ALEXANDRE F DE OLIVEIRA UD.220 - NENHUM;3;
30022009759;PAULO C DA COSTA DUARTE UD.220 - NENHUM;3;
30022009932;JOSE ROBERTO K PONTIN UD220 - NENHUM;3;
30022012959;FABRICIO R AMARANTE UD.220 - NENHUM;3;
30022013047;FABIO DANIEL MENDES - NENHUM;3;
30022013988;CRISTIANE VIEIRA UD.220 - NENHUM;3;
30022015671;MARILIA GRANZOTTO VOLPATOUD220 - NENHUM;3;
30022018842;SANDINO RAGNINI SA UD.220 - NENHUM;3;
30022018848;EDUARDO SOUZA ANDRADE UD.220 - NENHUM;3;
30022021004;JOSE EMILIO MENEGATTI UD.220 - NENHUM;3;
30022021935;HELOISA DEL CASTANHEL UD.220 - NENHUM;3;
30080242691;ALESSANDRA R. CATHARINO-UD 242 - NENHUM;3;
30000006838;DEBORA B. R. SOARES - UD 026 - NENHUM;3;
30000006876;CLINICA BERGER - UD 026 - NENHUM;3;
30027050297;PNEUMOCENTRO - UD 027 - NENHUM;3;
20000000154;154 - MED: CMED OU BRASÍNDICE +18%/CONTRASTES: BRASÍNDICE PF/DIETAS: LPM +50%/MAT: PREÇO UNIMED;2;
30000018730;BEATRIZ R. NAVROTSKI - UD.207 - NENHUM;3;
30000021781;EDUARDO MARCEL ZOTTIS-UD 613 - NENHUM;3;
30080242695;KLEIDER FROES DE VARGAS - NENHUM;3;
30014800205;LABORATÓRIO DE ANALISES CLINIC - NENHUM;3;
30000006863;MURILO CARLOS GIMENES-UD 26 - NENHUM;3;
20000000155;155 - MED: CMED OU BRASÍNDICE +18 /MAT: PREÇO UNIMED;2;
30000006670;FRANCISCO VAN DE SANDE LEE - NENHUM;3;
30024211020;ANIBAL DE QUADROS - NENHUM;3;
20000000156;156 - MEDICAMENTO PF + 20% ICMS 17% DIETA LPM +50%/ MAT SIMPRO PF/ EQUIPO LPM +50% - INTERCAMBIO EST;2;
20000000157;157 - MEDICAMENTOS: PF + 20% ICMS 17%/ DIETAS LPM + 50% /  MATERIAIS: SIMPRO PF / EQUIPOS LPM +50% L;2;
20000000158;158- MED: PF + 20% ICMS 18%/ DIETAS LPM +50%/ MAT: SIMPRO PF /EQUIPOS LPM +50% -INTERCAMBIO NACIONAL;2;
20000000159;159 - MED: PF + 20% ICMS 17%/DIETAS LPM +50% /MAT: SIMPRO PF/EQUIPOS LPM +50% - INTERCAMBIO NACIONAL;2;
20000000160;160 - MED: PF +20% ICMS 20% E 18% MS 1318/ DIETA LPM +50%/ MAT SIMPRO PF/ EQUIPO LPM +50% -INT NACIO;2;
20000000161;161 - MED: PF + 20% ICMS 18%/DIETAS LPM+50%  MAT: SIMPRO PF /EQUIPOS LPM + 50% -INTERCAMBIO NACIONAL;2;
20000000162;162- MED: PF + 20% ICMS 18% E GEN ICMS 12% DIETA LPM +50%/MAT:SIMPRO PF/EQUIPO LPM +50% -INT NACIONA;2;
20000000163;163 - MED: PF + 20% ICMS 17,50%/DIETA LPM + 50%  MAT: SIMPRO PF /EQUIPO LPM + 50% -INTER NACIONAL;2;
20000000164;164 - MED: PF + 20% ICMS 18% ALC /DIETA LPM +50% /MAT: SIMPRO PF /EQUIPO LPM +50% -INTER NACIONAL;2;
20000000165;165 - MED: PF + 20% ICMS 17% ALC/ DIETA LPM +50% /MAT: SIMPRO PF /EQUIPO LPM +50% -INTER NACIONAL;2;
30000500007;IOT INSTITUTO DE ORTOPEDIA E A - NENHUM;3;
30000012461;ANA FLAVIA M. BURIGO-UD 331 - NENHUM;3;
30000014421;BRUNI L. F. MENINO - UD 331 - NENHUM;3;
30000014998;MARIA A. M. B. ENNES-UD 331 - NENHUM;3;
30000017681;ANDRE PRZYSIEZNY - UD 331 - NENHUM;3;
30000018032;JOSE CARLOS L PEREIRA-UD 331 - NENHUM;3;
30080242254;LUIZ HEINECK DE SOUZA-UD 242 - NENHUM;3;
20000000167;167 - MED: CMED OU BRASÍNDICE + 18% / CONTRASTES: BRASÍNDICE PF / MAT: PREÇO UNIMED;2;
20000000168;168 - MED: CMED OU BRASÍNDICE PF /MAT: PREÇO UNIMED;2;
30006350004;CEO - CLIN EXAMES OFTALMOS - NENHUM;3;
1055;TABELA - COPARTICIPAÇÃO - CONTRATOS VDS;1;
1061;FATURAMENTO FASM;1;
30000265022;KARINA KHRISTINE MANDELLI BNU - NENHUM;3;
30000265023;ASSOC RENAL VIDA - BLUMENAU - NENHUM;3;
30000265024;NELSON FABRICIO G LIMA - BNU - NENHUM;3;
30002423017;DRA GABRIELA PFITZER - LITORAL - NENHUM;3;
30000051105;COOP TRAB MEDICO DE XANXERE - NENHUM;3;
30000265954;DERMATHOS CLINICA LTDA UD.26 - NENHUM;3;
6274004411;PREST HOSPITAL 40044 - VD/CO;1;
6274004426;PREST HOSPITAL 40044 - EST/FUND/NAC;1;
6344006207;PREST HOSPITAL 40062 - AMIGO;1;
6344006211;PREST HOSPITAL 40062 - VD/CO;1;
6344006226;PREST HOSPITAL 40062 - EST/FUND/NAC;1;
20000000062;62 - MED: BRASINDICE PF + 18%/ DIETAS E CONTRASTES PF - MAT: UNIMED;2;
30002270023;CLÍNICA RENAL DO OESTE S/S LTD - NENHUM;3;
20000000071;71- MEDICAMENTOS: PF + 20% ICMS 17%/ MATERIAIS: SIMPRO PF - INTERCÂMBIO ESTADUAL;2;
30000017360;KAROLINE ROIZZATTI - NENHUM;3;
30000050000;CLINICA REITMEYER - UD 635 - NENHUM;3;
30014800016;FUND MED CUNHA PORÃ - NENHUM;3;
30014800022;SOC BENEF SAO JOSE - 148 - NENHUM;3;
40014800016;FUND MED CUNHA PORÃ - CILINDRO;3;
40014800022;SOC BENEF SAO JOSE - 148 - CILINDRO;3;
30001480018;HOSPT SANTA RITA 14800020 - NENHUM;3;
30001480048;SOC HOSP TUNAPOLIS UD. 148 - NENHUM;3;
30001480051;HOSP TRAB RURAIS DESCANSO 148 - NENHUM;3;
40001480015;ASSOCIAÇÃO HOSPITALAR MONDAI - CILINDRO;3;
40001480048;SOC HOSP TUNAPOLIS UD. 148 - CILINDRO;3;
40001480051;HOSP TRAB RURAIS DESCANSO 148 - CILINDRO;3;
30000051116;INST ORT E TRAU ITO UD. 611 - NENHUM;3;
30001980063;LUCIANO VARGAS SCHUTZ - NENHUM;3;
30000019842;CLINICA DE GASTROENT. UD198 - NENHUM;3;
30000265053;CLÍNICA DO PÉ BLUMENAU LTDA - NENHUM;3;
30000300100;DRA.MARTINA DALCEGIO CAVALCA - NENHUM;3;
30002210023;HOSPITAL DE CARIDADE DE JAGUAR - NENHUM;3;
40000040836;HOSP UD JARAGUA - CILINDRO;3;
40002210023;HOSPITAL DE CARIDADE DE JAGUAR - CILINDRO;3;
50002210023;HOSPITAL DE CARIDADE DE JAGUAR - CENTRAL;3;
30000051127;ENDO GASTRO - UD 634 - NENHUM;3;
30000024250;ALESSANDRO ANDRADE SIMOES - NENHUM;3;
30000024251;RENATO DANESI PINTO - NENHUM;3;
30000024252;SERGIO MALBURG FILHO - NENHUM;3;
30000024253;CARLOS ANTONIO DA SILVA COUTO - NENHUM;3;
30000024254;JOCEANE ANDREIA CELSO DE BARRO - NENHUM;3;
30000024255;JOEL ANTONIO BERNHARDT - NENHUM;3;
30000024256;ANDRESSON PERICLES DE MELO FIG - NENHUM;3;
30000024257;EDUARDO CHAMAS - NENHUM;3;
30000024258;FERNANDO ANTONIO ARRUDA RAMALH - NENHUM;3;
30000024259;FERNANDO LIBERT - NENHUM;3;
30000024260;GUSTAVO DA SILVA LIMA - NENHUM;3;
30000024261;LISANDRA DALLA LANA CARRION - NENHUM;3;
30000024262;PAULO CESAR DE CAMPOS FERREIRA - NENHUM;3;
30000024263;ROMMEL JOSUE ZAGO - NENHUM;3;
30000024264;JORGE ROBERTO REBELLO - NENHUM;3;
30000024265;HELDERSON FOLETTO - NENHUM;3;
30000024266;CRISTIANO STEIL DA SILVA - NENHUM;3;
30000024267;ADRIANO WILLERT DA ROCHA - NENHUM;3;
30024201533;GILBERTO VANDICK SCHLOEGEL - NENHUM;3;
30024204855;UMBERTO JOAO DAVILA - NENHUM;3;
30080242259;RENATO DE NORONHA F V DA CUNHA - NENHUM;3;
30080242335;FABIO SANTANNA DE MORAES - NENHUM;3;
30080242341;DIEGO RAFAEL OLIVEIRA - NENHUM;3;
30080242618;LEONARDO ORTIGARA - NENHUM;3;
30000702292;DRA FABIOLA ELIZ SAVARI C UD26 - NENHUM;3;
30002601298;DRA JACY BRUNS UD 26 - NENHUM;3;
30002602006;DR GILBRAM SIMOES SILVA UD 26 - NENHUM;3;
30002602246;DR ALBERTO P. CARVALHO UD 26 - NENHUM;3;
30002602358;FERNANDO ALVES SCHLUP UD 26 - NENHUM;3;
30002602362;DR ODILON LUIZ ASCOLI UD 26 - NENHUM;3;
30002603076;DR LUCINDO PEREIRA FILHO UD 26 - NENHUM;3;
30002603969;DR MARCO A G M WANROWSKY UD 26 - NENHUM;3;
30002604628;DR CARLOS IVAN BEDUSCHI UD 26 - NENHUM;3;
30002605233;DRA MARIA ODETTE A TOLEDO UD26 - NENHUM;3;
30002605693;DR EDILBERTO TADEU GOES UD 26 - NENHUM;3;
30002607017;DR MARCELO LIMA DELORENZO UD26 - NENHUM;3;
30002607129;CLARISSA RECK DE BARROS UD 26 - NENHUM;3;
30002607248;DR CHARLES JEAN BERGER UD 26 - NENHUM;3;
30002607655;DANIELA DE OLIVEIRA ROSA UD 26 - NENHUM;3;
30002608867;DR JORJAN JESUS CRUZ UD 26 - NENHUM;3;
30002612329;DR JOÃO LUIZ FABRIN ASCOL UD26 - NENHUM;3;
30002620378;MURIEL SALETE GIONGO UD 26 - NENHUM;3;
30026010125;DR RAFAEL FREDERICO BRUNS UD26 - NENHUM;3;
30002606488;DRA. MARCIA R P SANCANDI 26 - NENHUM;3;
30006000059;ENDOSUL - UD 198 - NENHUM;3;
40022090007;HOSP N S PATROCINIO - UD 220 - CILINDRO;3;
40022090012;FUND MED HOSP P ALTA - UD 220 - CILINDRO;3;
40022090013;ASS BEN FREI ROGERIO - UD 220 - CILINDRO;3;
40022090020;PREF MUN CORREIA PINTO-UD 220 - CILINDRO;3;
50030000018;ALTO VALE HOS. ANGELI MENEGHEL - CENTRAL;3;
50030000043;HOSP MAT SANTA TEREZINHA UD300 - CENTRAL;3;
30000005582;JOÃO GOMES SOARES - UD 332 - NENHUM;3;
30000006884;JOSE CERRÃO CEZAR - UD 332 - NENHUM;3;
30000050011;IOT CAÇADOR 332 - NENHUM;3;
30022099761;NEUROCIRURGIA LAGES - 220 - NENHUM;3;
30022091098;CLINISONO CLIN MEDICA UD 220 - NENHUM;3;
30000050274;INST. MED. BARIATRICA - UD 332 - NENHUM;3;
20000000094;94 - MEDICAMENTOS BRASÍNDICE PMC - 15% OU PF + 21,43% / MATERIAIS SIMPRO PF + 21,43%;2;
30014800133;LAB CITOL CLINICA DANNEBROCK - NENHUM;3;
20000000104;104- MED:TNUMM PF + 18% DIETAS LPM + 50% CONTRASTE BRASÍNDICE/MAT: EQUIPOS LPM PREÇO UNIMED;2;
30080242615;GIANE ELIS G.PELEGRINI-UD 242 - NENHUM;3;
30080242648;NEUROSERV - UNIMED 242 - NENHUM;3;
30000006036;DRA RENATA G. BASTOS - UD 026 - NENHUM;3;
30000017996;MELISSA DIAS - UD. 207 - NENHUM;3;
30000023023;FERNANDO DRAPELA - UD. 207 - NENHUM;3;
6134084010;PREST HOSPITAL 40840 VD/CO/EST/FUND/NAC;1;
6354083903;PREST HOSPITAL 40839 FUND;1;
6354083904;PREST HOSPITAL 40839 EST;1;
6354083905;PREST HOSPITAL 40839 NAC;1;
6354083911;PREST HOSPITAL 40839 VD/CO;1;
20000000107;MEDICAMENTO PF + 20% ICMS 17% DIETA LPM +50%/ MAT SIMPRO PF/ EQUIPO LPM +50% - INTERCAMBIO ESTADUAL;2;
20000000108;MED: PF +20% ICMS 17%/ DIETAS LPM +50%/ MAT: SIMPRO PF/ EQUIPOS LPM +50% - INTERCAMBIO NACIONAL;2;
20000000109;MED: PF + 20% ICMS 18%/ DIETAS LPM +50%/ MAT: SIMPRO PF / EQUIPOS LPM +50% - INTERCAMBIO NACIONAL;2;
20000000110;MED: PF + 20% ICMS 17%/ DIETAS LPM +50% / MAT: SIMPRO PF/ EQUIPOS LPM +50% - INTERCAMBIO NACIONAL;2;
20000000111;MED: PF +20% ICMS 20% E 18% MS 1318/ DIETA LPM +50%/ MAT SIMPRO PF/ EQUIPO LPM +50% - INTER NACIONAL;2;
20000000112;MED: PF + 20% ICMS 18%/ DIETAS LPM+50%  MAT: SIMPRO PF / EQUIPOS LPM + 50% - INTERCAMBIO NACIONAL;2;
20000000113;MED:PF + 20% ICMS 18% E GENÉ ICMS 12% DIETA LPM +50%/ MAT: SIMPRO PF/ EQUIPO LPM +50% - INT NACIONAL;2;
20000000114;MED: PF + 20% ICMS 17,50%/DIETA LPM + 50%  MAT: SIMPRO PF / EQUIPO LPM + 50% - INTERCAMBIO NACIONAL;2;
20000000115;MED: PF + 20% ICMS 18% ALC /DIETA LPM +50% / MAT: SIMPRO PF / EQUIPO LPM +50% - INTERCAMBIO NACIONAL;2;
20000000116;MED: PF + 20% ICMS 17% ALC/ DIETA LPM +50% / MAT: SIMPRO PF / EQUIPO LPM +50% - INTERCAMBIO NACIONAL;2;
30000000739;CENTRO ESP. RETINA - UD 227 - NENHUM;3;
30000006622;SANDRO SIMAO CORREA FILHO UD26 - NENHUM;3;
30000015537;LILLY ANA AICHINGER - NENHUM;3;
30080242503;RAFAEL F. SCHLINDWEIN - UD 242 - NENHUM;3;
30080242604;ALBERTO A. THUROW - UD 242 - NENHUM;3;
30080242620;GUSTAVO BECKER PEREIRA-UD 242 - NENHUM;3;
30003006012;TIMOTIO V DORN - UD 300 - NENHUM;3;
20000000061;61 - MED: BRASINDICE PF + 18%/ DIETAS, CONTRASTES E INSUMOS PF - MAT: UNIMED;2;
6354000203;PREST HOSPPOTAL 40002 - FUND;1;
6354000204;PREST HOSPPOTAL 40002 - EST;1;
6354000205;PREST HOSPPOTAL 40002 - NAC;1;
6354000211;PREST HOSPPOTAL 40002 - VDCO;1;
6354083303;PREST HOSPPOTAL 40833 - FUND;1;
6354083304;PREST HOSPPOTAL 40833 - EST;1;
6354083305;PREST HOSPPOTAL 40833 - NAC;1;
6354083311;PREST HOSPPOTAL 40833 - VDCO;1;
30000012698;DR ADRIANO AGUIAR CANOINHAS - NENHUM;3;
30000627004;LF SERVIÇOS MÉDICOS SOC SIMPLE - NENHUM;3;
30006130013;ASSOC. HOSP VARGEAO 40023 - NENHUM;3;
40006130013;ASSOC. HOSP VARGEAO 40023 - CILINDRO;3;
30000001118;JOSEANA CANTON UD. 227 - NENHUM;3;
30000006046;LUIS ALAN CARDOSO UD. 26 - NENHUM;3;
30000220003;CLINICA ANA CAROLINA UD.220 - NENHUM;3;
40000220003;CLINICA ANA CAROLINA UD.220 - CILINDRO;3;
30000220008;NOSSA SRA PRAZERES UD220 - NENHUM;3;
30000265029;CARLOS GROSSENBACHER - NENHUM;3;
30000205052;LIZANDRO FRAINER FURLANI - NENHUM;3;
30000265052;LIZANDRO FRAINER FURLANI - NENHUM;3;
30014800012;ELENICE PILLON DE OLIV - NENHUM;3;
30014800077;LABOR DE ANAL SMOESTE - NENHUM;3;
30014800092;DEPIERI LAB DE ANAL - NENHUM;3;
30014800093;BIO ANALISES LAB DE ANA CLI - NENHUM;3;
30014800112;LAB ANALALISES CLINICA JOAO GA - NENHUM;3;
